Date,Longitude,Latitude,MP
2017-07-01,137.5,37.5,0.008600172
2011-06-01,17.5,41,0.008633247
2019-04-01,113,12.5,0.009620841
2015-07-01,139,41,0.009786601
2017-07-01,139,39,0.011243355
2018-02-01,126,35,0.012837225
2000-06-01,-72.5,27.5,0.012856667
2015-08-01,138,40.5,0.017033339
2013-05-01,15.5,42,0.022974315
2013-06-01,12,37.5,0.023382558
2010-10-01,-139.5,31,0.024005299
2017-07-01,137.5,37,0.025305865
2017-07-01,132.5,33,0.025305865
2016-11-01,129,27,0.025305865
2017-12-01,88,-9.5,0.025305865
2019-07-01,137,34,0.027618428
2013-10-01,-7,51,0.027700394
2018-10-01,-6.5,65.5,0.02869187
2019-08-01,141.5,36.5,0.029383778
2015-04-01,34.5,32.5,0.029535457
2017-01-01,126,37,0.030095025
2019-04-01,90.5,4,0.032432942
2013-06-01,10.5,38.5,0.033213371
2019-08-01,138.5,34,0.033423755
2013-06-01,11.5,38,0.036427888
2018-12-01,75,11.5,0.039638053
2019-07-01,136.5,37,0.039672038
2019-08-01,141.5,41.5,0.045322979
2017-08-01,136.5,33.5,0.045322979
2015-07-01,130,33.5,0.04558718
2009-08-01,-139,32,0.04838129
2013-05-01,19,40,0.048746795
2013-06-01,5,40,0.049615808
2019-04-01,111.5,9,0.049644353
2017-07-01,137,34,0.05246537
2015-08-01,134.5,33,0.053078443
2015-07-01,136.5,32.5,0.053078443
2019-02-01,-9,38,0.056362461
2009-08-01,-138,32,0.058956454
2016-11-01,35,36,0.059239167
2014-11-01,35,33,0.062026318
2014-07-01,35,33,0.06347156
2019-04-01,87,1.5,0.064054175
2018-01-01,129,34,0.064457989
2016-07-01,138.5,40,0.064457989
2013-05-01,18.5,41,0.066855294
2016-09-01,120,38.5,0.068168729
2019-08-01,136.5,24,0.068185862
2013-10-01,-7.5,51,0.070369582
2013-10-01,-6.5,51.5,0.071415813
2020-05-01,17.5,39.5,0.071585497
2015-04-01,9.5,43,0.071882007
2019-03-01,120,35,0.072423941
2013-06-01,10,39,0.076220461
2018-02-01,177,-18,0.077274035
2014-04-01,-3.5,43.5,0.077364104
2013-11-01,34.5,32.5,0.080214964
2018-10-01,-4.5,65.5,0.080882515
2015-07-01,3.5,40,0.083757244
2021-12-01,74.5,13.5,0.085052463
2019-07-01,-4,36,0.086397455
2019-07-01,-1.5,36.5,0.086397455
2013-06-01,5.5,40,0.088825956
2015-07-01,142.5,39.5,0.089905111
2017-08-01,128.5,31,0.089905111
2019-09-01,148,76,0.089905111
2017-08-01,119.5,38,0.090398471
2019-10-01,106.5,-6,0.09126632
2014-07-01,34,31.5,0.09285605
2014-08-01,126.5,29.5,0.093421685
2014-05-01,34.5,32,0.095701953
2013-06-01,11,38.5,0.096046665
2010-10-01,-140.5,30.5,0.097862898
2013-04-01,-8,60,0.100370545
2014-08-01,128,30.5,0.100370545
2017-12-01,93.5,-13,0.103803721
2018-06-01,76,9.5,0.104642505
2019-06-01,31,36.5,0.105436331
2019-07-01,135,36,0.10720997
2015-07-01,132,31,0.10720997
2018-10-01,-6.5,65.5,0.10873749
2018-10-01,-6.5,65.5,0.109942837
2010-07-01,10,43,0.113185034
2002-05-01,-65.5,36.5,0.114854933
2019-04-01,113,15,0.115111036
2017-05-01,121.5,40.5,0.117271296
2017-08-01,140,41.5,0.117271296
2013-06-01,10.5,39,0.117524219
2009-08-01,-140.5,34,0.117728838
2013-10-01,-7.5,51.5,0.120889719
2015-07-01,114.5,22,0.12473781
2017-04-01,-51,-32,0.1250448
2013-06-01,9.5,38.5,0.125392494
2014-03-01,-7.5,44,0.127104798
2013-10-01,-7,51.5,0.127117051
2013-10-01,15,38.5,0.130333768
2016-03-01,130,35,0.130333768
2013-07-01,-72.5,40.5,0.133199232
2014-04-01,34,31.5,0.133538908
2015-07-01,132,35.5,0.133538908
2019-10-01,144.5,42,0.133538908
2016-07-01,127.5,30.5,0.133538908
2019-04-01,126,27.5,0.135358047
2012-10-01,-57.5,28,0.136418479
2017-07-01,135,36,0.136720567
2017-07-01,132,35.5,0.136720567
2013-06-01,6.5,40,0.138987873
2019-07-01,0.5,39.5,0.139521958
2010-10-01,-137,32.5,0.141958133
2012-10-01,-147,27,0.142145417
2013-05-01,17,42,0.142679548
2019-10-01,39.5,65.5,0.1430148
2018-10-01,5,66,0.144290812
2020-05-01,15.5,39.5,0.145017306
2018-02-01,126.5,35.5,0.146128036
2015-09-01,132.5,32.5,0.146128036
2013-01-01,-16,51,0.146128036
2013-03-01,-13.5,54.5,0.146128036
2013-06-01,10,38.5,0.148847435
2012-10-01,-146,28.5,0.150478355
2017-08-01,139,40,0.158362492
2020-04-01,121,38,0.158941166
2017-07-01,130.5,34,0.163539743
2018-10-01,-6.5,65.5,0.165647857
2019-07-01,-3.5,36,0.16608421
2019-07-01,-3,36,0.16608421
2013-06-01,13.5,39,0.167919435
2019-04-01,87,1,0.170300375
2016-12-01,37,44.5,0.173119224
2014-03-01,-9.5,42.5,0.173186268
2018-10-01,-6.5,65.5,0.174045263
2021-04-01,113.5,21.5,0.174516433
2016-09-01,121,40,0.176012493
2017-11-01,142.5,39.5,0.176091259
2016-09-01,170.5,77.5,0.176091259
2019-08-01,142,40.5,0.178976947
2009-08-01,-137.5,32,0.181158809
2013-06-01,11.5,37.5,0.182355254
2019-09-01,102.5,77.5,0.187520721
2013-05-01,8.5,38.5,0.188252287
2014-08-01,128.5,30.5,0.190331698
2019-04-01,90,-10,0.192561728
2018-01-01,132,35.5,0.193124598
2019-09-01,130,22.5,0.193124598
2020-07-01,100.5,13,0.193182605
2019-04-01,89,0,0.194874444
2016-10-01,121,38,0.195385966
2019-04-01,87,-8,0.197394764
2009-08-01,-140,36,0.197843318
2013-07-01,44,72.5,0.198657087
2012-10-01,-146,30,0.199427391
2015-07-01,129.5,33.5,0.199923356
2018-02-01,126,35,0.201397124
2015-08-01,141.5,37.5,0.201397124
2013-07-01,47,74.5,0.204119983
2016-09-01,119,38.5,0.205529822
2019-04-01,91,0,0.206332733
2016-08-01,26,40,0.20759522
2020-04-01,122.5,37.5,0.207744744
2010-10-01,-136,32.5,0.208215194
2018-10-01,-6.5,65.5,0.209303177
2017-08-01,137,34,0.212187604
2014-07-01,2,39.5,0.217189892
2016-03-01,128,34,0.217483944
2019-06-01,33.5,35.5,0.217831241
2014-08-01,-20,71,0.220108088
2014-06-01,1.5,38.5,0.221964821
2014-08-01,-19,71,0.222716471
2009-08-01,-139.5,36,0.226992589
2013-11-01,35,33,0.228242801
2016-03-01,126,35,0.230448921
2016-03-01,126,35,0.230448921
2020-05-01,17.5,39,0.230448921
2016-08-01,-158.5,83.5,0.230448921
2019-04-01,94,-10,0.231454932
2013-10-01,-6.5,51,0.231764527
2016-09-01,121,40,0.236475574
2015-04-01,3.5,40,0.237794993
2016-08-01,8,80.5,0.238560627
2019-06-01,119.5,-4.5,0.240087053
2018-06-01,76,9,0.241563912
2018-06-01,77,8,0.241563912
2018-06-01,76.5,8.5,0.241563912
2016-09-01,121,38,0.242385285
2013-11-01,34,31.5,0.242718741
2009-08-01,-135.5,32,0.242902455
2017-02-01,120.5,38.5,0.243038049
2016-08-01,28.5,40.5,0.245178074
2019-07-01,-2.5,36,0.245770964
2016-08-01,28,40.5,0.247217934
2013-06-01,7.5,40,0.247411113
2009-08-01,-138,38.5,0.251444839
2014-08-01,127.5,30,0.252853031
2012-10-01,-146.5,27.5,0.254051464
2019-04-01,113,10.5,0.254910442
2014-08-01,-18,70.5,0.255272505
2013-10-01,-6,51.5,0.260930928
2014-08-01,-18,71,0.264817823
2017-06-01,-107,23,0.265739459
2019-10-01,121,38,0.268357961
2018-02-01,178,-19,0.269218645
2017-08-01,103,6,0.269377498
2019-10-01,39.5,65.5,0.269512944
2015-08-01,132.5,32.5,0.271841607
2014-08-01,-19.5,70.5,0.272356402
2014-08-01,6,53.5,0.272876159
2017-02-01,6,42.5,0.274059526
2013-06-01,12,40,0.277426217
2019-03-01,122.5,39,0.280118339
2014-04-01,5.5,42.5,0.281033367
2016-08-01,139,43,0.281033367
2014-07-01,34.5,32,0.282385519
2017-05-01,121,38,0.283301229
2016-09-01,121,38.5,0.283516549
2017-02-01,1.5,40.5,0.28780173
2014-07-01,136,38,0.28780173
2018-10-01,-6.5,65.5,0.287980784
2019-03-01,121,38.5,0.288170947
2014-08-01,3.5,52,0.289399803
2019-10-01,141.5,42,0.292798036
2016-03-01,126,37,0.293245401
2014-06-01,1,39,0.294106335
2014-07-01,129.5,31.5,0.294466226
2019-08-01,127.5,32,0.294466226
2019-04-01,85,0,0.299832389
2016-08-01,10,81.5,0.301029996
2016-08-01,-156,83,0.301029996
2019-04-01,82,-1,0.301029996
2009-08-01,-141,36.5,0.302250415
2019-09-01,127.5,27.5,0.303196057
2014-08-01,127,29.5,0.303196057
2014-08-01,-18.5,71,0.305351369
2009-08-01,-140,33.5,0.310442752
2019-04-01,127.5,32,0.312450301
2014-07-01,136,37,0.31386722
2016-06-01,141.5,10,0.31386722
2017-02-01,141.5,10,0.31386722
2017-04-01,141.5,10,0.31386722
2017-09-01,142.5,41.5,0.319404809
2018-10-01,-6.5,65.5,0.321563222
2015-08-01,142,40.5,0.324282455
2013-07-01,58.5,77.5,0.324282455
2019-06-01,30,35.5,0.326296937
2016-12-01,50.5,0.5,0.329325685
2019-04-01,87,-10,0.32985354
2012-10-01,-141,30,0.332236355
2014-04-01,34.5,32,0.332661809
2014-08-01,140,41,0.336459734
2013-05-01,16,42,0.338148636
2015-07-01,138,39.5,0.338498526
2014-07-01,137,37.5,0.344392274
2013-07-01,34.5,32,0.344798499
2017-08-01,119.5,37.5,0.345579423
2014-08-01,-20,70.5,0.346352974
2014-08-01,-21,70.5,0.348304863
2013-05-01,18.5,42,0.351258349
2010-10-01,-135,33.5,0.35559005
2009-08-01,-140.5,32.5,0.365016835
2019-08-01,133.5,25,0.365487985
2014-08-01,-19,70.5,0.365487985
2018-04-01,124,34,0.367076242
2015-09-01,10,41,0.367355921
2015-04-01,19.5,39.5,0.369799496
2018-08-01,124,34,0.37099763
2018-04-01,35.5,34,0.371067862
2018-10-01,-6.5,65.5,0.371826752
2015-08-01,134,33,0.374748346
2019-10-01,39.5,65.5,0.378397901
2015-08-01,74.5,11.5,0.380211242
2015-08-01,76,9,0.380211242
2015-08-01,76,8.5,0.380211242
2015-08-01,73,12,0.380211242
2015-08-01,75,11.5,0.380211242
2015-08-01,77.5,5.5,0.380211242
2019-04-01,92,-10,0.380392122
2013-04-01,-5,60.5,0.383815366
2014-08-01,142,38,0.383815366
2019-04-01,113.5,21,0.383815366
2014-08-01,-20.5,70.5,0.3875138
2020-05-01,17,38,0.390935107
2014-07-01,3,40,0.393613912
2015-08-01,141.5,36.5,0.394451681
2016-08-01,9.5,79,0.397940009
2016-09-01,20,77.5,0.397940009
2018-10-01,-5,65.5,0.402778788
2013-06-01,10,43,0.403651788
2014-08-01,-20.5,71,0.405686949
2014-09-01,130,33.5,0.408239965
2019-08-01,128.5,33,0.409933123
2019-03-01,140.5,27.5,0.411619706
2022-01-01,120,34.5,0.412171482
2012-10-01,-140.5,30,0.415273485
2013-06-01,9.5,43,0.419406343
2016-09-01,119.5,38,0.432474832
2015-07-01,131,34.5,0.434568904
2019-04-01,80,-5,0.435128777
2015-04-01,19.5,39.5,0.435870113
2009-08-01,-140,35.5,0.439139248
2009-08-01,-140,34.5,0.441058694
2015-08-01,130.5,34,0.444044796
2019-06-01,143,40,0.444044796
2016-03-01,126,36.5,0.445552832
2014-01-01,34.5,32,0.448163209
2018-10-01,-4.5,65.5,0.449304029
2015-01-01,34,31.5,0.450598202
2020-09-01,91.5,22,0.453867019
2014-08-01,136,39.5,0.459392488
2009-08-01,-138.5,32,0.462304789
2018-08-01,124,36,0.464580262
2018-03-01,124,36,0.466028585
2001-01-01,-118.5,33.5,0.471667594
2019-04-01,80,0,0.472569523
2019-04-01,-1.5,44.5,0.474041065
2014-08-01,-18.5,70.5,0.474216264
2016-12-01,87.5,-13,0.475671188
2009-08-01,-142,34,0.4795391
2017-08-01,129,34.5,0.482873584
2019-06-01,140,43.5,0.484299839
2016-08-01,145,40,0.484299839
2014-08-01,-19.5,71,0.484950131
2014-08-01,4.5,53,0.485575277
2016-07-01,137,38.5,0.489958479
2019-09-01,128.5,25,0.489958479
2013-05-01,19,41,0.491653883
2016-07-01,135,36.5,0.495544338
2012-06-01,129,34.5,0.501826352
2018-01-01,121.5,34,0.502183956
2022-01-01,120.5,34.5,0.503882931
2014-08-01,3.5,55,0.503980517
2019-04-01,80,2,0.504055125
2022-01-01,121,34,0.507867577
2016-08-01,28,40.5,0.513308931
2009-08-01,-139,38,0.517888092
2019-04-01,87,9,0.519129215
2015-08-01,-14.5,-8,0.521283974
2014-08-01,129.5,32.5,0.522444234
2015-07-01,142,38.5,0.522444234
2019-04-01,114.5,22,0.523746467
2022-01-01,122.5,32,0.524504206
2016-08-01,8,81,0.525576261
2014-07-01,130,31,0.527629901
2013-06-01,6,38,0.537470846
2016-09-01,121.5,40.5,0.537916131
2016-09-01,118.5,38.5,0.538013184
2009-08-01,-141,34,0.54358598
2015-01-01,35,33,0.546130529
2016-06-01,141.5,11.5,0.551621786
2017-02-01,141.5,11.5,0.551621786
2017-04-01,141.5,11.5,0.551621786
2021-04-01,91.5,22,0.551743483
2015-08-01,138.5,41,0.555094449
2013-06-01,6,40,0.555569062
2022-01-01,122.5,32,0.559413878
2016-09-01,119.5,39,0.565707053
2020-07-01,122,36.5,0.565739231
2020-05-01,15.5,39.5,0.568201724
2018-10-01,-6.5,65.5,0.569462866
2018-10-01,-5,65.5,0.57210336
2013-06-01,18,39.5,0.574267395
2018-04-01,123,32,0.574574086
2016-12-01,54,1.5,0.575171674
2014-11-01,34.5,32,0.576243522
2018-08-01,123,32,0.577133187
2013-06-01,4.5,38,0.578819032
2013-07-01,-73.5,40,0.580240508
2017-07-01,28.5,40.5,0.582063363
2015-07-01,138,40.5,0.582063363
2009-08-01,-140,35,0.584619231
2019-08-01,131,26,0.588831726
2019-12-01,119.5,37.5,0.592502079
2019-05-01,-52.5,64,0.596339355
2019-07-01,138.5,37.5,0.597695186
2020-07-01,120,25,0.597695186
2014-07-01,138,38.5,0.597695186
2013-07-01,-73.5,40,0.600411376
2017-07-01,28,40.5,0.601464004
2019-03-01,23.5,37,0.602059991
2014-08-01,142.5,36.5,0.604226053
2019-04-01,82,-2,0.605229357
2018-04-01,35.5,34.5,0.605305046
2015-11-01,135,33,0.610707119
2018-03-01,123,34,0.612447943
2017-06-01,112,16,0.619668968
2018-08-01,123,34,0.620307864
2022-03-01,-76.5,-14,0.622214023
2022-03-01,-76.5,-13.5,0.622214023
2015-04-01,7.5,43,0.624282096
2017-07-01,131,30,0.625312451
2017-09-01,143,41.5,0.626340367
2013-06-01,4.5,40,0.629253685
2019-12-01,122.5,37.5,0.629787658
2009-08-01,-140.5,33,0.631486999
2020-07-01,120,22.5,0.634363329
2018-04-01,124,33,0.635133757
2014-03-01,-9.5,43,0.635483747
2018-08-01,124,33,0.637187419
2015-07-01,142.5,41.5,0.63748973
2020-09-01,102,2,0.640168567
2019-07-01,138,38,0.643452676
2021-11-01,35.5,34,0.646581562
2016-09-01,120,37.5,0.64772909
2018-04-01,122.5,32,0.648688779
2014-04-01,4.5,43,0.650307523
2018-01-01,119,23.5,0.650514998
2015-07-01,114.5,22,0.653903939
2017-06-01,111.5,17,0.654769725
2014-08-01,-21,71,0.655138435
2018-08-01,122.5,32,0.655707833
2009-08-01,-141.5,35,0.66297241
2018-03-01,121,35,0.664890073
2014-03-01,-9.5,42.5,0.665580991
2018-04-01,123.5,32,0.666578815
2018-08-01,123.5,32,0.666578815
2020-06-01,113.5,21.5,0.669235557
2021-03-01,36.5,41.5,0.670013734
2014-08-01,139,41,0.670245853
2018-08-01,121,35,0.67035163
2013-05-01,1,37.5,0.674440381
2019-08-01,137.5,23.5,0.678518379
2016-09-01,121.5,38,0.678897728
2015-07-01,114.5,22,0.679237625
2016-12-01,50.5,-4.5,0.680955233
2015-01-01,34.5,32.5,0.681800144
2019-11-01,122,37.5,0.682080103
2018-08-01,122.5,35,0.683000182
2019-04-01,130,29.5,0.683047038
2018-03-01,122.5,35,0.683760965
2015-07-01,138.5,38.5,0.689308859
2020-03-01,14,34.5,0.69019608
2018-01-01,122.5,35,0.696163229
2019-04-01,114.5,22,0.696356389
2020-07-01,120.5,22,0.698970004
2016-08-01,13.5,81.5,0.698970004
2019-10-01,122.5,37.5,0.701362445
2018-01-01,122.5,32,0.703739201
2018-01-01,124,36,0.704896389
2014-10-01,19.5,39.5,0.721841106
2020-12-01,138.5,-36,0.72487691
2019-12-01,122,36.5,0.726224179
2020-12-01,138,-35.5,0.72885192
2020-04-01,119.5,37.5,0.731281669
2015-01-01,34.5,32,0.738823878
2019-09-01,131,21.5,0.741939078
2018-03-01,121.5,34,0.74471768
2018-08-01,121.5,34,0.744951359
2019-05-01,-52.5,64,0.745021078
2014-08-01,137,40.5,0.746634199
2018-01-01,123.5,32,0.747014624
2018-08-01,121,36,0.747055058
2018-03-01,121,36,0.747523669
2020-07-01,121,38,0.752142215
2019-08-01,142,37,0.754348336
2015-04-01,34.5,32,0.757521991
2018-01-01,122.5,33,0.758068967
2016-07-01,114.5,22,0.764476852
2015-07-01,137.5,38.5,0.770115295
2020-07-01,122.5,37.5,0.773759392
2015-06-01,26,37.5,0.77815125
2017-07-01,21.5,36.5,0.77815125
2020-01-01,-123.5,37,0.77815125
2018-01-01,123,33,0.778998022
2020-12-01,139.5,-37,0.780110559
2018-01-01,124,33,0.786365211
2015-08-01,142,41,0.786751422
2020-02-01,76,10,0.789039622
2020-02-01,76,9,0.789039622
2020-02-01,75.5,11,0.789039622
2020-02-01,75,11.5,0.789039622
2020-02-01,76,9.5,0.789039622
2020-02-01,75.5,10.5,0.789039622
2014-10-01,19,40,0.789201214
2020-01-01,-123,36.5,0.795086362
2013-10-01,-10,51,0.796465698
2013-05-01,17.5,41,0.797609006
2020-07-01,119.5,37.5,0.805088797
2019-04-01,127.5,31,0.808399441
2020-02-01,24,39.5,0.812913357
2016-06-01,141.5,11,0.812913357
2017-02-01,141.5,11,0.812913357
2017-04-01,141.5,11,0.812913357
2019-04-01,90,5,0.814548254
2018-01-01,122.5,36,0.816692599
2017-03-01,114.5,22,0.81846128
2019-04-01,84,0,0.819543936
2016-08-01,28.5,40.5,0.823949561
2014-08-01,137.5,41,0.823984729
2016-12-01,53.5,-3,0.824157737
2017-07-01,24.5,37.5,0.826074803
2018-04-01,35,33.5,0.826074803
2018-01-01,123,32,0.831755909
2018-01-01,120,22.5,0.835049993
2020-04-01,122,36.5,0.839729375
2019-09-01,132,20,0.843232778
2018-01-01,124,34,0.844081222
2020-03-01,106.5,-6,0.850962806
2020-06-01,106.5,-6,0.850962806
2020-09-01,106.5,-6,0.850962806
2020-12-01,106.5,-6,0.850962806
2016-07-01,134.5,36,0.852479994
2018-03-01,122.5,36,0.854578681
2018-08-01,122.5,36,0.856615923
2020-07-01,120,26,0.861880694
2020-05-01,76,10,0.862994933
2020-05-01,76,9,0.862994933
2020-05-01,75.5,11,0.862994933
2020-05-01,75,11.5,0.862994933
2020-05-01,76,9.5,0.862994933
2020-05-01,75.5,10.5,0.862994933
2020-08-01,111.5,16.5,0.873357766
2020-03-01,107,-5.5,0.880875937
2020-06-01,107,-5.5,0.880875937
2020-09-01,107,-5.5,0.880875937
2020-12-01,107,-5.5,0.880875937
2016-08-01,134,33,0.88422877
2014-08-01,3,52,0.893880736
2016-07-01,138,40,0.894296278
2013-06-01,8,40,0.895650228
2020-08-01,112.5,17,0.897018653
2013-06-01,7,40,0.901400541
2018-01-01,120,24,0.903089987
2020-01-01,-122.5,37,0.903089987
2022-07-01,139,38,0.906129161
2020-12-01,135,-34.5,0.907233952
2019-07-01,137.5,37,0.909556029
2019-09-01,76,10,0.91266941
2019-09-01,76,9,0.91266941
2019-09-01,75.5,11,0.91266941
2019-09-01,75,11.5,0.91266941
2019-09-01,76,9.5,0.91266941
2019-09-01,75.5,10.5,0.91266941
2019-04-01,-1.5,44.5,0.914362163
2014-07-01,34.5,32.5,0.919076463
2018-01-01,120,23.5,0.919219108
2018-04-01,123,33,0.919442119
2013-05-01,19.5,39.5,0.920166213
2018-08-01,123,33,0.920922798
2020-01-01,-123,36,0.92254902
2017-10-01,122.5,29.5,0.92615071
2018-04-01,107,-5.5,0.928395852
2017-07-01,25,37,0.929418926
2019-04-01,128.5,33,0.939097047
2018-04-01,100.5,13,0.939519253
2009-08-01,-139.5,35.5,0.950701319
2018-01-01,124,32,0.95767719
2019-04-01,87,-2,0.959041392
2020-12-01,138,-35.5,0.968897898
2009-08-01,-134,32,0.976895307
2020-01-01,-123.5,36.5,0.977121255
2017-07-01,25,36.5,0.977723605
2014-08-01,141.5,41.5,0.978636948
2020-05-01,15.5,38.5,0.979854512
2018-01-01,121,36,0.979990183
2022-01-01,139,38,0.984480506
2019-05-01,78.5,80.5,0.9883013
2017-03-01,113,-6.5,0.989656113
2016-06-01,142,11,0.990037381
2017-02-01,142,11,0.990037381
2017-04-01,142,11,0.990037381
2016-08-01,138.5,42.5,0.990496808
2016-08-01,179.5,84.5,0.991664471
2015-09-01,138.5,34,0.992758144
2017-07-01,28.5,40.5,0.993547436
2017-12-01,100.5,12.5,0.998695158
2017-12-01,100.5,13,0.998695158
2017-12-01,100.5,13,0.998695158
2017-12-01,100.5,12.5,0.998695158
2020-01-01,-123,37,1
2021-03-01,40,41,1.000762583
2016-11-01,114.5,22,1.003484553
2019-07-01,137.5,41.5,1.004321374
2019-12-01,121,38,1.015334183
2019-10-01,119.5,37.5,1.015334183
2018-01-01,119,24.5,1.016711878
2017-04-01,35,36,1.018157029
2016-06-01,142,11.5,1.033323201
2017-02-01,142,11.5,1.033323201
2017-04-01,142,11.5,1.033323201
2015-07-01,138.5,34,1.033423755
2021-10-01,139,38,1.054437999
2017-07-01,25,35.5,1.063390289
2020-08-01,111.5,16.5,1.064296318
2018-01-01,123,34,1.065669328
2019-09-01,143,40,1.068185862
2020-07-01,120,26,1.073351702
2019-07-01,143.5,45,1.074335254
2020-02-01,24.5,40,1.086359831
2019-10-01,122,36.5,1.094025775
2021-09-01,111,21,1.095494586
2021-03-01,123.5,30,1.098863769
2021-03-01,123,30,1.100008331
2021-03-01,124,30,1.100008331
2020-07-01,120.5,26.5,1.101059355
2016-07-01,135.5,36,1.11058971
2022-04-01,139,38,1.112586235
2019-04-01,87,-5,1.113943352
2020-07-01,120.5,25.5,1.114277297
2018-03-01,-16,28,1.131618664
2018-12-01,-16,28,1.131618664
2019-02-01,-16,28,1.131618664
2019-08-01,132.5,32.5,1.136720567
2020-12-01,138,-35.5,1.142162294
2016-08-01,-14,85,1.144048189
2014-07-01,-78.5,33,1.145134537
2018-01-01,120,23,1.146128036
2021-03-01,124,30.5,1.14845298
2014-10-01,19.5,39.5,1.153868449
2021-03-01,29,41.5,1.159266331
2019-04-01,80,-1.5,1.164352856
2021-03-01,123,31,1.168250593
2017-07-01,25.5,37.5,1.176091259
2014-03-01,-51.5,26.5,1.180699201
2021-03-01,123,30.5,1.181652702
2021-03-01,123.5,29.5,1.187461472
2021-03-01,123.5,30.5,1.187763471
2021-03-01,124,29.5,1.188048206
2020-02-01,25,40,1.198657087
2014-07-01,135.5,39,1.198657087
2012-10-01,-135.5,33.5,1.199917649
2018-01-01,120.5,25,1.204119983
2019-06-01,113.5,21.5,1.205567168
2017-07-01,22.5,36,1.209515015
2018-10-01,80,6,1.222498868
2020-05-01,17,40,1.225032131
2018-07-01,121,36,1.243890719
2019-03-01,27.5,36,1.255272505
2021-03-01,34.5,42,1.266466895
2021-03-01,41.5,41.5,1.269957065
2018-04-01,121,36,1.272838056
2021-03-01,40,41,1.283155567
2021-03-01,38.5,41,1.287353773
2022-01-01,111,21,1.300743349
2017-07-01,24.5,35.5,1.31386722
2021-10-01,111,21,1.328500554
2014-03-01,-39,30.5,1.330413773
2015-07-01,138,39,1.33243846
2019-10-01,19.5,57,1.334784975
2021-08-01,116,6,1.357300819
2020-11-01,-176,0.5,1.365212916
2017-07-01,22.5,36,1.367355921
2016-09-01,84.5,17.5,1.372390961
2019-10-01,143.5,41.5,1.383815366
2021-03-01,122.5,30.5,1.386438382
2018-12-01,121,36,1.393401476
2021-03-01,34,42,1.394101302
2021-03-01,33,42,1.397418542
2016-09-01,88,10,1.397476794
2021-03-01,76,10,1.39901122
2016-07-01,138,41,1.403120521
2015-04-01,34,31.5,1.406369835
2015-07-01,141.5,41.5,1.408239965
2020-07-01,26.5,37.5,1.409595019
2019-06-01,139.5,41.5,1.409933123
2019-07-01,140.5,45,1.419955748
2021-03-01,122.5,31,1.426033609
2019-03-01,26,35.5,1.431363764
2015-07-01,143,41,1.437750563
2014-03-01,-62.5,24.5,1.441380885
2017-07-01,26,40,1.44870632
2012-05-01,130,35,1.453194057
2021-12-01,76,10,1.476985879
2014-07-01,132.5,32.5,1.485721426
2020-01-01,80.5,13.5,1.499274582
2021-03-01,122,30.5,1.523281454
2022-04-01,116,6,1.525489727
2021-07-01,76,10,1.53152592
2019-06-01,143,35,1.532754379
2014-03-01,-42.5,30.5,1.533263517
2018-07-01,100.5,13,1.538950562
2019-03-01,29,36,1.546542663
2016-09-01,77,77.5,1.552254502
2019-02-01,76,10,1.563980935
2018-07-01,23.5,57.5,1.568201724
2020-01-01,77,8,1.56937391
2019-10-01,19.5,57,1.571179322
2019-07-01,114.5,22,1.582374882
2020-05-01,17,38.5,1.602059991
2021-11-01,116,6,1.610648515
2019-09-01,130.5,34,1.63748973
2022-05-01,116,6,1.639997498
2020-11-01,-176,1,1.666317359
2019-12-01,79.5,9,1.668005603
2017-11-01,121,36,1.684990369
2019-10-01,17.5,55,1.68681424
2015-09-01,137,34,1.701456538
2014-03-01,-45,28.5,1.711722892
2015-09-01,137.5,34,1.72131207
